IP,Status,Miner Type,Power Version,MAC Addr,Error Code,UpTime,Elapsed,THS RT,THS Avg,Efficiency(W/T),Efficiency(RealTime),Power Avg(W),PowerRT(W),PowerLimit,PowerLimitSet,HashLevel,PowerLevel,PassFlag,HashStable,UploadFlag1,UploadFlag2,UploadTime,Chip Data,Version Info,THSSM0,THSSM1,THSSM2,THSSM3,THSSM4,THSSM5,THSSM6,THSSM7,FreqAvg,FreqSM0,FreqSM1,FreqSM2,FreqSM3,FreqSM4,FreqSM5,FreqSM6,FreqSM7,ChipsSM0,ChipsSM1,ChipsSM2,ChipsSM3,ChipsSM4,ChipsSM5,ChipsSM6,ChipsSM7,HashBoardTemp,EnvTemp,ChipTemp,LiquidTemp,Volt,ChipVolDiff,SpdIn,SpdOut,PowerSpd,PowerVIn,PowerIIn,StableTime,TargetFreq,TargetHash,HashDelta,UpfreqSpeed,Product Name,Product Type,Miner SN,Power SN,Power Model,MinerStruct,CoolType,PCB SN0,PCB SN1,PCB SN2,PCB SN3,PCB SN4,PCB SN5,PCB SN6,PCB SN7,Tagged Hash Rate,Coin Type,Performance,Heat mode,Ignore Manual Errors,Account Permissoin,SSH,API,WebPool,FastBoot,Active Pool,Reject Rate,Last Valid Work,NullData,NullData,NullData,NullData,NullData,NullData,Debug Data,AccessType,Chip Data (All),Status Description,Aging Performance Pass,Joint Miner,Printed Label
172.30.8.152,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4E:C8,,00:55,00:20,218.678,218.947,15.79,15.82,3452,3460,3545,,218,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:10:47,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,72.261,71.356,75.061,,,,,,354,351,346,365,,,,,,245,245,245,,,,,,74.9_73.9_77.9,29.9,86.5_52.0_69.7,,1476,,4541,4541,4712,217.50,15.94,00:30,,,,,M60S++_VL5.0,80_14V 218T 15.5,SVM3CK50FZ25052421880144953A15088,BC1F250801356,P222A,4953,A,ULM3CKF5505521B10195,ULM3CKF5505521B10193,ULM3CKF5505521B10192,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,29.3 1.8/0.6 1.7/0.5 1.8/0.8  A:99.3/0.08/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.178,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:3C,,00:58,00:21,214.605,214.596,15.75,15.73,3381,3376,3543,,214,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:10:18,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,71.845,69.620,73.140,,,,,,346,347,338,353,,,,,,245,245,245,,,,,,75.8_75.4_78.0,29.4,86.5_52.4_69.3,,1471,,4277,4277,4384,217.50,15.56,00:29,,,,,M60S++_VL5.0,80_14V 214T 15.5,SVM3CK50FZ25052421480144953A15190,BC1F250801723,P222A,4953,A,ULM3CKF5505521B10178,ULM3CKF5505521B10028,ULM3CKF5505521B10186,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,35.5 1.7/0.6 1.5/0.5 1.6/0.6  A:99.9/0.00/15.8/0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.169,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:16,,00:52,00:22,204.905,205.674,15.81,15.83,3240,3244,3546,,204,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:09:21,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,66.408,68.525,69.972,,,,,,333,324,334,341,,,,,,245,245,245,,,,,,74.1_76.0_77.9,30.1,86.0_51.1_69.3,,1456,,4160,4130,4712,216.25,15.03,00:28,,,,,M60S++_VL5.0,80_14V 204T 15.5,SVM3CK50FZ25052420480144953A15187,BC1F250801773,P222A,4953,A,ULM3CKF5505521B10168,ULM3CKF5505521B10070,ULM3CKF5505521B10080,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,31.6 1.5/0.3 2.1/0.5 1.7/0.5  A:99.1/0.07/15.8/0.2,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.184,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:4F,,00:51,00:22,222.877,222.384,15.77,15.78,3515,3516,3547,,222,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:09:50,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,73.449,73.878,75.550,,,,,,358,354,356,364,,,,,,245,245,245,,,,,,75.1_75.1_77.9,30.3,86.3_52.2_70.0,,1482,,4541,4541,4408,217.25,16.22,00:28,,,,,M60S++_VL5.0,80_14V 222T 15.5,SVM3CK50FZ25052422280144953A15189,BC1F250801678,P222A,4953,A,ULM3CKF5505521B10183,ULM3CKF5505521B10180,ULM3CKF5505521B10187,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,27.5 1.7/0.6 1.9/0.7 1.5/0.8  A:100.0/0.05/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.182,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4D:30,,00:52,00:22,221.848,222.226,15.78,15.81,3502,3508,3544,,220,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:09:36,K3AP325-2516 BINVK9-198006ZB,H616-CB6V10-FT-20250523.18.REL,72.865,71.785,77.198,,,,,,358,354,347,374,,,,,,245,245,245,,,,,,73.6_72.8_78.0,29.8,86.5_50.7_68.3,,1459,,4750,4721,5040,216.00,16.28,00:29,,,,,M60S++_VL5.0,80_14V 220T 15.5,SVM3CK50FZ25052422080144953A15188,BC1F250803109,P222A,4953,A,ULM3CKF5505521B10432,ULM3CKF5505521B10436,ULM3CKF5505521B10434,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,24.2 1.9/0.4 1.9/0.4 2.0/0.7  A:99.5/0.05/15.8/0.2,,K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB,,,0,0,,,,,,,
172.30.8.170,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:38,,00:58,00:21,206.386,206.374,15.78,15.83,3257,3268,3543,,206,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:10:47,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,69.733,66.235,70.418,,,,,,334,338,321,342,,,,,,245,245,245,,,,,,75.6_72.9_78.1,29.2,85.8_49.3_68.0,,1466,,4281,4281,4352,217.75,15.05,00:30,,,,,M60S++_VL5.0,80_14V 206T 15.5,SVM3CK50FZ25052420680144953A15192,BC1F250801587,P222A,4953,A,ULM3CKF5505521B10057,ULM3CKF5505521B10047,ULM3CKF5505521B10034,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,31.3 1.9/0.4 1.7/0.2 1.4/0.4  A:99.7/0.03/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.173,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4E:38,,00:58,00:21,205.772,206.767,15.86,15.84,3264,3260,3544,,204,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:10:47,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,67.841,66.531,71.400,,,,,,336,333,325,349,,,,,,245,245,245,,,,,,72.8_73.6_77.8,29.6,86.0_51.3_68.7,,1461,,4340,4281,4712,215.75,15.16,00:30,,,,,M60S++_VL5.0,80_14V 204T 15.5,SVM3CK50FZ25052420480144953A15191,BC1F250801713,P222A,4953,A,ULM3CKF5505521B10029,ULM3CKF5505521B10232,ULM3CKF5505521B10118,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,40.5 1.7/0.3 1.4/0.3 1.7/0.6  A:98.7/0.17/15.8/-0.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.183,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:4D,,00:51,00:20,222.251,222.287,15.81,15.84,3514,3520,3546,,222,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 20:11:02,K3AP325-2516 BINVK9-198006ZB,H616-CB6V10-FT-20250523.18.REL,73.844,71.811,76.596,,,,,,359,357,348,371,,,,,,245,245,245,,,,,,75.9_74.4_78.1,30.1,86.4_52.4_69.3,,1468,,4687,4746,4712,215.75,16.34,00:29,,,,,M60S++_VL5.0,80_14V 222T 15.5,SVM3CK50FZ25052422280144953A15193,BC1F250801614,P222A,4953,A,ULM3CKF5505521B10393,ULM3CKF5505521B10388,ULM3CKF5505521B10392,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,33.6 1.2/0.6 1.3/0.5 1.4/0.8  A:99.8/0.07/15.8/0.1,,K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB,,,0,0,,,,,,,
172.30.8.158,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:52,,00:51,00:16,212.919,213.229,15.80,15.78,3363,3360,3544,,,,,,,Uploaded,2025-05-23 19:04:14,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,72.878,69.311,70.729,,,,,,344,352,337,344,,,,,,245,245,245,,,,,,77.8_73.6_77.1,29.7,86.1_51.0_69.7,,1468,,4306,4306,4712,216.00,15.58,,,,,,M60S++_VL5.0,,,BC1F250801959,P222A,4953,A,ULM3CKF5505521B10237,ULM3CKF5505521B10117,ULM3CKF5505521B10240,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,29.9 1.4/0.7 1.5/0.6 1.3/0.6  A:99.5/0.06/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.161,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:51,,00:52,00:20,203.757,203.737,15.90,15.92,3239,3244,3547,,202,15.5,,true,Uploading,Uploaded,2025-05-23 17:47:34,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,67.151,62.817,73.789,,,,,,331,325,311,357,,,,,,245,245,245,,,,,,72.9_70.5_78.1,30.2,86.4_49.3_67.3,,1468,,4340,4369,5008,217.50,14.95,00:30,,,,,M60S++_VL5.0,80_14V 202T 15.5,SVM3CK50FZ25052420280144953A15087,BC1F250801658,P222A,4953,A,ULM3CKF5505521B10003,ULM3CKF5505521B10222,ULM3CKF5505521B10132,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 20:11,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,43.4 1.7/0.4 1.5/0.1 1.7/0.9  A:99.7/0.02/15.8/0.0,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
