IP,Status,Miner Type,Power Version,MAC Addr,Error Code,UpTime,Elapsed,THS RT,THS Avg,Efficiency(W/T),Efficiency(RealTime),Power Avg(W),PowerRT(W),PowerLimit,PowerLimitSet,HashLevel,PowerLevel,PassFlag,HashStable,UploadFlag1,UploadFlag2,UploadTime,Chip Data,Version Info,THSSM0,THSSM1,THSSM2,THSSM3,THSSM4,THSSM5,THSSM6,THSSM7,FreqAvg,FreqSM0,FreqSM1,FreqSM2,FreqSM3,FreqSM4,FreqSM5,FreqSM6,FreqSM7,ChipsSM0,ChipsSM1,ChipsSM2,ChipsSM3,ChipsSM4,ChipsSM5,ChipsSM6,ChipsSM7,HashBoardTemp,EnvTemp,ChipTemp,LiquidTemp,Volt,ChipVolDiff,SpdIn,SpdOut,PowerSpd,PowerVIn,PowerIIn,StableTime,TargetFreq,TargetHash,HashDelta,UpfreqSpeed,Product Name,Product Type,Miner SN,Power SN,Power Model,MinerStruct,CoolType,PCB SN0,PCB SN1,PCB SN2,PCB SN3,PCB SN4,PCB SN5,PCB SN6,PCB SN7,Tagged Hash Rate,Coin Type,Performance,Heat mode,Ignore Manual Errors,Account Permissoin,SSH,API,WebPool,FastBoot,Active Pool,Reject Rate,Last Valid Work,NullData,NullData,NullData,NullData,NullData,NullData,Debug Data,AccessType,Chip Data (All),Status Description,Aging Performance Pass,Joint Miner,Printed Label
172.30.8.174,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:37,8035,00:20,00:19,148.227,136.585,22.69,23.77,3363,3524,3550,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,48.957,47.139,52.131,,,,,,357,358,342,370,,,,,,245,245,245,,,,,,75.9_73.8_79.4,35.6,87.9_56.7_71.7,,1468,,5478,5507,4680,215.75,16.38,,,,,,M60S++_VL5.0,,,BC1F250801576,P222A,4953,A,ULM3CKF5505521B10053,ULM3CKF5505521B10026,ULM3CKF5505521B10005,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,43.9 1.8/0.5 1.5/0.3 1.9/0.8 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.178,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:3C,,00:19,00:18,144.783,137.338,23.13,23.07,3348,3340,3562,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,48.587,46.282,49.914,,,,,,342,343,332,352,,,,,,245,245,245,,,,,,75.8_74.9_78.4,33.6,86.6_55.0_70.7,,1464,,4687,4716,4712,216.00,15.50,,,,,,M60S++_VL5.0,,,BC1F250801723,P222A,4953,A,ULM3CKF5505521B10178,ULM3CKF5505521B10028,ULM3CKF5505521B10186,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,44.5 1.8/0.5 1.5/0.4 1.6/0.5 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.179,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:28:61,,00:18,00:17,145.478,136.555,23.11,23.26,3361,3384,3551,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,48.748,48.550,48.180,,,,,,346,348,343,347,,,,,,245,245,245,,,,,,77.5_76.9_78.5,33.4,85.9_55.4_71.3,,1467,,4662,4721,4408,216.50,15.67,,,,,,M60S++_VL5.0,,,BC1F250801799,P222A,4953,A,ULM3CKF5505521B10219,ULM3CKF5505521B10083,ULM3CKF5505521B10074,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc-us.spiderpool.com:2309,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,48.2 1.4/0.5 1.5/0.3 1.3/0.4 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.180,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:5D,,00:17,00:16,138.302,131.920,23.23,23.48,3213,3248,3558,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,44.018,45.942,48.342,,,,,,330,322,328,341,,,,,,245,245,245,,,,,,75.2_74.5_78.1,33.1,85.8_54.1_70.0,,1459,,4511,4511,4352,214.75,15.16,,,,,,M60S++_VL5.0,,,BC1F250801351,P222A,4953,A,ULM3CKF5505521B10002,ULM3CKF5505521B10011,ULM3CKF5505521B10004,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,63.4 1.2/0.1 1.6/0.3 1.3/0.5 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.181,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4D:16,8035,00:15,00:15,143.295,133.064,22.76,23.25,3262,3332,3579,,,,,,,Uploaded,2025-05-23 19:06:24,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,48.037,46.546,48.712,,,,,,340,343,325,350,,,,,,245,245,245,,,,,,77.0_73.4_79.3,36.2,87.1_56.0_71.3,,1457,,5361,5332,4144,215.75,15.45,,,,,,M60S++_VL5.0,,,BC1F250802004,P222A,4953,A,ULM3CKF5505521B10007,ULM3CKF5505521B10191,ULM3CKF5505521B10025,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,46.3 1.5/0.3 1.2/0.2 1.4/0.6 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.183,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:4D,,00:15,00:14,152.805,138.228,22.74,23.27,3474,3556,3559,,,,,,,,,K3AP325-2516 BINVK9-198006ZB,H616-CB6V10-FT-20250523.18.REL,50.650,49.676,52.479,,,,,,364,362,354,377,,,,,,245,245,245,,,,,,76.9_75.3_79.6,33.1,87.5_56.9_72.3,,1459,,5361,5361,3360,214.25,16.62,,,,,,M60S++_VL5.0,,,BC1F250801614,P222A,4953,A,ULM3CKF5505521B10393,ULM3CKF5505521B10388,ULM3CKF5505521B10392,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc-us.spiderpool.com:2309,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,56.2 1.2/0.6 1.3/0.4 1.4/0.7 ,,K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB_K3AP325-2516 BINVK9-198006ZB,,,0,,,,,,,,
172.30.8.184,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:4F,,00:11,00:11,151.576,135.899,22.92,23.14,3475,3508,3561,,,,,,,,,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,50.926,49.885,50.765,,,,,,360,361,356,363,,,,,,245,245,245,,,,,,77.8_76.1_78.4,33.4,86.4_55.3_71.7,,1473,,4775,4746,2940,215.75,16.31,,,,,,M60S++_VL5.0,,,BC1F250801678,P222A,4953,A,ULM3CKF5505521B10183,ULM3CKF5505521B10180,ULM3CKF5505521B10187,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc-us.spiderpool.com:2309,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,49.9 1.5/0.5 1.7/0.5 1.4/0.5 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.153,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:47:44,2310,02:11,01:06,213.440,212.485,15.77,15.97,3365,3408,3544,,212,15.5,,true,,Uploaded,2025-05-23 18:44:14,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,72.136,72.817,68.487,,,,,,344,350,352,331,,,,,,245,245,245,,,,,,79.6_78.9_76.5,34.6,87.4_58.1_73.0,,1465,,5097,5185,5040,216.50,15.77,00:18,,,,,M60S++_VL5.0,80_14V 212T 15.5,SVM3CK50FZ25052421280144953A15092,BC1F250801359,P222A,4953,A,ULM3CKF5505521B10114,ULM3CKF5505521B10125,ULM3CKF5505521B10194,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,41.9 1.7/0.5 2.1/0.3 1.5/0.2  A:99.9/0.01/15.8/4.3,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
172.30.8.158,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4B:52,5022-562,02:11,00:11,212.750,212.844,15.79,15.94,3360,3392,3559,,,,,,,Uploaded,2025-05-23 19:04:14,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,72.433,68.825,71.493,,,,,,343,349,333,347,,,,,,245,245,245,,,,,,78.4_74.6_79.2,34.6,87.1_56.4_72.7,,1469,,5244,5214,4712,216.75,15.70,,,,,,M60S++_VL5.0,,,BC1F250801959,P222A,4953,A,ULM3CKF5505521B10237,ULM3CKF5505521B10117,ULM3CKF5505521B10240,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,26.1 1.4/0.7 1.5/0.6 1.3/0.7  A:99.8/0.00/15.8/5.3,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.171,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4A:82,561-5011-581999,00:23,00:15,136.723,131.371,23.62,23.99,3230,3280,3563,,,,,,,Uploaded,2025-05-23 18:45:41,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,45.798,44.962,45.963,,,,,,332,331,328,338,,,,,,245,245,245,,,,,,75.4_73.9_78.6,33.8,86.4_54.6_70.3,,1459,,4705,4676,4592,214.75,15.30,,,,,,M60S++_VL5.0,,,BC1F250801789,P222A,4953,A,ULM3CKF5505521B10217,ULM3CKF5505521B10220,ULM3CKF5505521B10225,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc-us.spiderpool.com:2309,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,63.7 1.3/0.1 1.4/0.3 1.1/0.2 ,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,,,,,,,,
172.30.8.152,Running,M60S++_VL50,P222A-2525.1112_HA3000000-V6,CE:0C:1E:00:4E:C8,,02:11,00:23,218.074,218.300,15.82,15.96,3450,3480,3530,,218,15.5,Passed,true,Uploaded,Uploaded,2025-05-23 19:03:32,H3AP06-25050400 BINVK9-198009ZC,H616-CB6V10-FT-20250523.18.REL,71.684,70.563,75.827,,,,,,352,347,343,366,,,,,,245,245,245,,,,,,74.8_73.8_79.0,33.6,87.4_56.2_71.0,,1478,,5395,5337,5040,214.50,16.25,00:31,,,,,M60S++_VL5.0,80_14V 218T 15.5,SVM3CK50FZ25052421880144953A15088,BC1F250801356,P222A,4953,A,ULM3CKF5505521B10195,ULM3CKF5505521B10193,ULM3CKF5505521B10192,,,,,,-1:-1:-1:,BTC,Normal,,,super=255 user1=0 user2=0 user3=0,,OFF,ON,OFF,stratum+tcp://btc.f2pool.com:1314,0.000,2025-05-23 19:06,stratum+tcp://btc.f2pool.com:1314,laohuaceshi2,stratum+tcp://btc-us.spiderpool.com:2309,laohuaceshi2,,,30.2 1.7/0.5 1.8/0.4 1.8/0.8  A:99.7/0.07/15.8/6.1,,H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC_H3AP06-25050400 BINVK9-198009ZC,,,0,0,,,,,,,
